;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptIhzAangifte2016)"

"Sort";"ID";"Level";"Label nl";"Label en";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Documentation de";"Documentation fr";"Ddef.Guidance nl";"Ddef.Guidance en";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
12;"frc-i:PackagingFee";4;"         Verpakkingsvergoeding";"         Packaging fee";"         Verpakkingsvergoeding";"         Verpakkingsvergoeding";"";"PackagingFee";"frc-i";"PackagingFee";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PackagingFee";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"De verpakkingsvergoeding of een deelmarktvergoeding van de telersvereniging.";"";"";"";"De verpakkingsvergoeding of een deelmarktvergoeding van de telersvereniging.";"";"";"";""
13;"frc-i:GMOGrant";4;"         GMO subsidie";"         GMO grant";"         GMO subsidie";"         GMO subsidie";"";"GMOGrant";"frc-i";"GMOGrant";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#GMOGrant";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"Subsidie verkregen vanuit de Gemeenschappelijke Markt Ordening (GMO).";"";"";"";"Subsidie verkregen vanuit de Gemeenschappelijke Markt Ordening (GMO). De Europese Unie beloont telersverenigingen die investeren in een sterkere marktpositie. Ze kunnen de helft van hun investering terugkrijgen via GMO-subsidies.";"";"";"";""
14;"frc-i:ElectricitySales";4;"         Verkoop elektra";"         Electricity sales";"         Verkoop elektra";"         Verkoop elektra";"";"ElectricitySales";"frc-i";"ElectricitySales";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ElectricitySales";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"Het totaalbedrag aan verkoop van elektra. Mogelijke MEP- ontvangsten kunnen hier ook onder worden opgenomen.";"";"";"";"Het totaalbedrag aan verkoop van elektra. Mogelijke MEP- ontvangsten kunnen hier ook onder worden opgenomen. MEP staat voor Milieukwaliteit van de Elektriciteitsproductie. ( N.B: niet salderen met de kosten voor elektra).";"";"";"";""
15;"frc-i:OtherRelatedIncome";4;"         Overige niet toegerekende opbrengsten";"         Other related income";"         Overige niet toegerekende opbrengsten";"         Overige niet toegerekende opbrengsten";"";"OtherRelatedIncome";"frc-i";"OtherRelatedIncome";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#OtherRelatedIncome";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"Overige niet gedefinieerde niet toegerekende opbrengsten niet zijnde opbrengsten uit teelt of rente of GMO subsidie.";"";"";"";"Overige niet gedefinieerde niet toegerekende opbrengsten niet zijnde opbrengsten uit teelt of rente of GMO subsidie.";"";"";"";""
16;"frc-abstr:AllocatedCostsTitle";3;"      Toegerekende kosten";"      Allocated costs title";"      Toegerekende kosten";"      Toegerekende kosten";"";"AllocatedCostsTitle";"frc-abstr";"AllocatedCostsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#AllocatedCostsTitle";"sbr:presentationItem";14;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
17;"frc-i:CultivationCosts";4;"         Teeltkosten";"         Cultivation costs";"         Teeltkosten";"         Teeltkosten";"";"CultivationCosts";"frc-i";"CultivationCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CultivationCosts";"xbrli:item";14;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"";"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"";"";""
18;"frc-i:SowingCosts";5;"            Zaai, plant en pootgoedkosten";"            Sowing costs";"            Zaai, plant en pootgoedkosten";"            Zaai, plant en pootgoedkosten";"";"SowingCosts";"frc-i";"SowingCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SowingCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor zaaizaad, plantkosten en pootgoed.";"";"";"";"De kosten voor zaaizaad, plantkosten en pootgoed.";"";"";"";""
19;"frc-i:SubstratumCosts";5;"            Substraatmateriaalkosten";"            Substratum costs";"            Substraatmateriaalkosten";"            Substraatmateriaalkosten";"";"SubstratumCosts";"frc-i";"SubstratumCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SubstratumCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor substraat bij teelten los van de ondergrond.";"";"";"";"De kosten voor substraat bij teelten los van de ondergrond.";"";"";"";""
20;"frc-i:ManuringCosts";5;"            Bemestingskosten dierlijke mest";"            Manuring costs";"            Bemestingskosten dierlijke mest";"            Bemestingskosten dierlijke mest";"";"ManuringCosts";"frc-i";"ManuringCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ManuringCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De bemestingskosten voor dierlijke mest. Het kan ook een opbrengstpost vormen. Indien dat het geval is, hier een negatief getal invoeren.";"";"";"";"De bemestingskosten voor dierlijke mest. Het kan ook een opbrengstpost vormen. Indien dat het geval is, hier een negatief getal invoeren.";"";"";"";""
21;"frc-i:FertilizationCosts";5;"            Bemestingskosten kunstmest";"            Fertilization costs";"            Bemestingskosten kunstmest";"            Bemestingskosten kunstmest";"";"FertilizationCosts";"frc-i";"FertilizationCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FertilizationCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De bemestingskosten voor kunstmest.";"";"";"";"De bemestingskosten voor kunstmest.";"";"";"";""
22;"frc-i:CropProtectionCosts";5;"            Gewasbeschermingskosten";"            Crop protection costs";"            Gewasbeschermingskosten";"            Gewasbeschermingskosten";"";"CropProtectionCosts";"frc-i";"CropProtectionCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CropProtectionCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"Kosten van chemische en biologische gewasbeschermingsmiddelen.";"";"";"";"Kosten van chemische en biologische gewasbeschermingsmiddelen.";"";"";"";""
23;"frc-i:CropInsuranceCosts";5;"            Gewassenverzekeringskosten";"            Crop insurance costs";"            Gewassenverzekeringskosten";"            Gewassenverzekeringskosten";"";"CropInsuranceCosts";"frc-i";"CropInsuranceCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CropInsuranceCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor de verzekering van gewassen.";"";"";"";"De kosten voor de verzekering van gewassen.";"";"";"";""
24;"frc-i:CultivationDisposalCosts";5;"            Afvoerkosten teeltafval";"            Cultivation disposal costs";"            Afvoerkosten teeltafval";"            Afvoerkosten teeltafval";"";"CultivationDisposalCosts";"frc-i";"CultivationDisposalCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CultivationDisposalCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor het afvoeren van teeltafval.";"";"";"";"De kosten voor het afvoeren van teeltafval.";"";"";"";""
25;"frc-i:CO2OCAPWaterCosts";5;"            CO2-, OCAP- en waterkosten";"            CO2 OCAP water costs";"            CO2-, OCAP- en waterkosten";"            CO2-, OCAP- en waterkosten";"";"CO2OCAPWaterCosts";"frc-i";"CO2OCAPWaterCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CO2OCAPWaterCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor het verbruik van CO2 , OCAP en water.";"";"";"";"De kosten voor het verbruik van CO2 , OCAP en water. OCAP staat voro Organic Carbondioxide for Assimilation of Plants.";"";"";"";""
26;"frc-i:CultivationCostsOther";5;"            Overige teeltkosten";"            Cultivation costs other";"            Overige teeltkosten";"            Overige teeltkosten";"";"CultivationCostsOther";"frc-i";"CultivationCostsOther";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CultivationCostsOther";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De overige kosten die met de teelt verband houden en niet apart gedefinieerd zijn.";"";"";"";"Dit kunnen onder meer containerkosten, kosten voor dekmateriaal kwekers, licentiekosten, keurkosten en behandelingskosten zijn.";"";"";"";""
27;"frc-i:GasCosts";4;"         Gaskosten";"         Gas costs";"         Gaskosten";"         Gaskosten";"";"GasCosts";"frc-i";"GasCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#GasCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten aan eigen verbruik gas of warmte, inclusief vastrecht.";"";"";"";"De kosten aan eigen verbruik gas of warmte, inclusief vastrecht.";"";"";"";""
28;"frc-i:ElectricityCosts";4;"         Elektrakosten";"         Electricity costs";"         Elektrakosten";"         Elektrakosten";"";"ElectricityCosts";"frc-i";"ElectricityCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ElectricityCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten voor eigen verbruik elektra, inclusief vastrecht.";"";"";"";"De kosten voor eigen verbruik elektra, inclusief vastrecht.";"";"";"";""
29;"frc-i:WKKMaintenanceCosts";4;"         Onderhoudskosten WKK";"         WKK maintenance costs";"         Onderhoudskosten WKK";"         Onderhoudskosten WKK";"";"WKKMaintenanceCosts";"frc-i";"WKKMaintenanceCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#WKKMaintenanceCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten van onderhoud aan de WKK-installaties.";"";"";"";"De kosten van onderhoud aan de WKK-installaties. Warmtekrachtkoppeling (WKK) is een efficiënte manier van energieopwekking.";"";"";"";""
30;"frc-i:WKKLeaseCosts";4;"         Leasekosten WKK";"         WKK lease costs";"         Leasekosten WKK";"         Leasekosten WKK";"";"WKKLeaseCosts";"frc-i";"WKKLeaseCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#WKKLeaseCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De operationele leasekosten van de WKK-installatie(s). Warmtekrachtkoppeling (WKK) is een efficiënte manier van energieopwekking.";"";"";"";"De operationele leasekosten van de WKK-installatie(s). Warmtekrachtkoppeling (WKK) is een efficiënte manier van energieopwekking.";"";"";"";""
31;"frc-i:AuctionCosts";4;"         Veilingkosten";"         Auction Costs";"         Veilingkosten";"         Veilingkosten";"";"AuctionCosts";"frc-i";"AuctionCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AuctionCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"Het bedrag aan veilingkosten.";"";"";"";"Het bedrag aan veilingkosten.";"";"";"";""
32;"frc-i:SalesPackackingFustCosts";4;"         Afzet-, verpakking- en fustkosten";"         Sales, packacking and fust costs";"         Afzet-, verpakking- en fustkosten";"         Afzet-, verpakking- en fustkosten";"";"SalesPackackingFustCosts";"frc-i";"SalesPackackingFustCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SalesPackackingFustCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"Het totaalbedrag aan kosten voor afzet (verkoop), verpakking en fust. Hier onder vallen bijvoorbeeld ook stickers en bedrukkingen, keramiek etc.";"";"";"";"Het totaalbedrag aan kosten voor afzet (verkoop), verpakking en fust. Hier onder vallen bijvoorbeeld ook stickers en bedrukkingen, keramiek etc.";"";"";"";""
33;"frc-i:TransportCosts";4;"         Transportkosten";"         Transport Costs";"         Transportkosten";"         Transportkosten";"";"TransportCosts";"frc-i";"TransportCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#TransportCosts";"xbrli:item";5;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten aan transport. Kosten voor een personenauto vallen hier niet onder.";"";"";"";"De kosten aan transport. Kosten voor een personenauto vallen hier niet onder.";"";"";"";""
34;"frc-abstr:FarmingTitle";2;"   Specificatie akkerbouw";"   Farming title";"   Specificatie akkerbouw";"   Specificatie akkerbouw";"";"FarmingTitle";"frc-abstr";"FarmingTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#FarmingTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
35;"frc-i:ReimbursementWorkOthers";3;"      Vergoeding werk aan derden";"      Reimbursement work others";"      Vergoeding werk aan derden";"      Vergoeding werk aan derden";"";"ReimbursementWorkOthers";"frc-i";"ReimbursementWorkOthers";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ReimbursementWorkOthers";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"De vergoeding voor geleverde werkzaamheden aan derden.";"";"";"";"De vergoeding voor geleverde werkzaamheden aan derden.";"";"";"";""
36;"frc-i:ProductCustomizingCosts";3;"      Productbewerkingskosten";"      Product customizing costs";"      Productbewerkingskosten";"      Productbewerkingskosten";"";"ProductCustomizingCosts";"frc-i";"ProductCustomizingCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ProductCustomizingCosts";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"De kosten, die gemaakt worden bij de bewerking van het primair product van het bedrijf (ten behoeve van het toevoegen van waarde).";"";"";"";"De kosten, die gemaakt worden bij de bewerking van het primair product van het bedrijf (ten behoeve van het toevoegen van waarde). Dit element hoort specifiek bij akkerbouw.";"";"";"";""
37;"frc-abstr:AgricultureSpecificationTitle";1;"Land- en tuinbouw specificatie [Titel]";"Agriculture specification [Title]";"Land- en tuinbouw specificatie [Titel]";"Land- en tuinbouw specificatie [Titel]";"";"AgricultureSpecificationTitle";"frc-abstr";"AgricultureSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#AgricultureSpecificationTitle";"sbr:presentationItem";5;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
38;"frc-abstr:CommonDataTitle";2;"   Algemene gegevens";"   Common data title";"   Algemene gegevens";"   Algemene gegevens";"";"CommonDataTitle";"frc-abstr";"CommonDataTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#CommonDataTitle";"sbr:presentationItem";14;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
