;"Generated by FINAN XBRL Taxonomy Viewer v4.4.2"
;"Taxonomy: BT12a(FrcRptIhzAangifte2017)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
14;"NaturalPersonInformation_frc-i:LegalEntityLegalFormBanks";5;"            Legal form of the legal entity";"            Rechtsvorm van de rechtspersoon";"            Rechtsvorm van de rechtspersoon";"            Rechtsvorm van de rechtspersoon";"";"LegalEntityLegalFormBanks";"frc-i";"NaturalPersonInformation_LegalEntityLegalFormBanks";"NaturalPersonInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#LegalEntityLegalFormBanks";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-codes:legalItemType";"legal";"xbrli:stringItemType";"Enumeration";"0";"";"Besloten vennootschap|Buitenlandse NNP als functionaris|Buitenlandse rechtsvorm|Commanditaire vennootschap met rechtspersoonlijkheid|Commanditaire vennootschap|Cooperatie|Eenmanszaak met meerdere eigenaren|Eenmanszaak|Europees Economisch Samenwerkingsverband|Europese cooperatieve vennootschap (SCE)|Europese naamloze vennootschap (SE)|Formeel buitenlandse vennootschap|Kapitaal vennootschap binnen EER|Kerkgenootschap|Maatschap|Naamloze vennootschap|Niet formeel buitenlandse vennootschap|Onderlinge waarborg maatschappij|Openbare vennootschap met rechtspersoonlijkheid|Openbare vennootschap|Overige buitenlandse rechtsvorm|Overige rechtsvorm|Publiekrechtelijke rechtspersoon|Rechtspersoon in oprichting|Rederij|Stichting|Vennootschap onder firma|Vereniging van eigenaars|Vereniging";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De rechtsvorm van de onderneming. Bijvoorbeeld B.V. of VOF.";"";"";"";"De rechtsvorm van de onderneming. Bijvoorbeeld B.V. of VOF.";"";"";""
15;"NaturalPersonInformation_rj-i:BusinessNames";5;"            Business names";"            Handelsnamen";"            Handelsnamen";"            Appellations commerciales";"";"BusinessNames";"rj-i";"NaturalPersonInformation_BusinessNames";"NaturalPersonInformation_http://www.nltaxonomie.nl/nt12/rj/20171004.b/dictionary/rj-data#BusinessNames";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De vermelding van de verschillende handelsnamen waaronder de rechtspersoon opereert.";"";"";"";"";"";"";"Chapter: 110, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: a"
16;"NaturalPersonInformation_frc-i:NaturalPersonRegisteredOffice";5;"            Registered office of the natural person";"            Zetel van de natuurlijk persoon";"            Zetel van de natuurlijk persoon";"            Zetel van de natuurlijk persoon";"";"NaturalPersonRegisteredOffice";"frc-i";"NaturalPersonInformation_NaturalPersonRegisteredOffice";"NaturalPersonInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#NaturalPersonRegisteredOffice";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"De statutaire vestigingsplaats van de natuurlijk persoon.";"";"";"";"";"";"";""
17;"NaturalPersonInformation_frc-i:DateEstablishmentLegalEntity";5;"            Date establishment entity";"            Oprichtingsdatum onderneming";"            Oprichtingsdatum onderneming";"            Oprichtingsdatum onderneming";"";"DateEstablishmentLegalEntity";"frc-i";"NaturalPersonInformation_DateEstablishmentLegalEntity";"NaturalPersonInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#DateEstablishmentLegalEntity";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Oprichtingsdatum van de onderneming.";"";"";"";"Oprichtingsdatum van de onderneming.";"";"";""
18;"NaturalPersonInformation_frc-i:AgriculturalActivities";5;"            Agricultural activities";"            Agrarische activiteiten J/N";"            Agrarische activiteiten J/N";"            Agrarische activiteiten J/N";"";"AgriculturalActivities";"frc-i";"NaturalPersonInformation_AgriculturalActivities";"NaturalPersonInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#AgriculturalActivities";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Indicatie of door de onderneming agrarische activiteiten worden ondernomen.";"";"";"";"Indicatie of door de onderneming agrarische activiteiten worden ondernomen.";"";"";""
19;"NaturalPersonInformation_frc-i:PostalCodeNaturalPersonRegisteredOffice";5;"            Postal code natural person registered office";"            Postcode zetel natuurlijk persoon";"            Postcode zetel natuurlijk persoon";"            Postcode zetel natuurlijk persoon";"";"PostalCodeNaturalPersonRegisteredOffice";"frc-i";"NaturalPersonInformation_PostalCodeNaturalPersonRegisteredOffice";"NaturalPersonInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#PostalCodeNaturalPersonRegisteredOffice";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De postcode van de zetel van de natuurlijk persoon.";"";"";"";"De postcode van de zetel van de natuurlijk persoon.";"";"";""
20;"NaturalPersonInformation_frc-i:DateChangeRegulationsLegalEntity";5;"            Date change regulations entity";"            Datum laatste statutenwijziging onderneming";"            Datum laatste statutenwijziging onderneming";"            Datum laatste statutenwijziging onderneming";"";"DateChangeRegulationsLegalEntity";"frc-i";"NaturalPersonInformation_DateChangeRegulationsLegalEntity";"NaturalPersonInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#DateChangeRegulationsLegalEntity";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Datum laatste statutenwijziging onderneming.";"";"";"";"Datum laatste statutenwijziging van de onderneming.";"";"";""
21;"frc-abstr:DocumentInformationBanksTitle";3;"      Document information [title]";"      Informatie over de rapportage [titel]";"      Informatie over de rapportage [titel]";"      Informatie over de rapportage [titel]";"";"DocumentInformationBanksTitle";"frc-abstr";"DocumentInformationBanksTitle";"https://www.sbrbanken.nl/bt12/frc/20171009.a/presentation/frc-abstracts#DocumentInformationBanksTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
22;"frc-lr:DocumentInformation";4;"         Information required for filing the document with the bank";"         Informatie ten behoeve van het deponeren van de rapportage bij de bank";"         Informatie ten behoeve van het deponeren van de rapportage bij de bank";"         Informatie ten behoeve van het deponeren van de rapportage bij de bank";"";"DocumentInformation";"frc-lr";"DocumentInformation";"https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-linkroles#DocumentInformation";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
23;"DocumentInformation_frc-i:ReasonDelivery";5;"            Reason delivery";"            Reden levering";"            Reden levering";"            Reden levering";"";"ReasonDelivery";"frc-i";"DocumentInformation_ReasonDelivery";"DocumentInformation_https://www.sbrbanken.nl/bt12/frc/20171009.a/dictionary/frc-data#ReasonDelivery";"xbrli:item";1;0;0;;"0";"0";"0";"0";"frc-codes:reasonDeliveryItemType";"reasonDelivery";"xbrli:stringItemType";"Enumeration";"0";"";"Bijzonder beheer|Juridische omzetting|Kredietwijziging|Nieuwe aanvraag|Overige redenen voor aflevering|Revisie";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De reden waarom de kredietrapportage wordt aangeleverd.";"";"";"";"De reden waarom de kredietrapportage wordt aangeleverd.";"";"";""
24;"DocumentInformation_venj-bw2-i:FinancialReportingPeriodCurrentStartDate";5;"            Start date of current financial reporting period";"            Startdatum van de huidige financiële rapportageperiode";"            Anfangsdatum des aktuellen Berichtszeitraums";"            Date de début de la période actuelle de rapport financier";"";"FinancialReportingPeriodCurrentStartDate";"venj-bw2-i";"DocumentInformation_FinancialReportingPeriodCurrentStartDate";"DocumentInformation_http://www.nltaxonomie.nl/nt12/venj/20171004.b/dictionary/venj-bw2-data#FinancialReportingPeriodCurrentStartDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De startdatum van de huidige financiële rapportageperiode.";"";"";"";"";"";"";"Article: 3, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening|Article: 363, IssueDate: 2017-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Chapter: A1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 306"
25;"DocumentInformation_venj-bw2-i:FinancialReportingPeriodCurrentEndDate";5;"            End date of current financial reporting period";"            Einddatum van de huidige financiële rapportageperiode";"            Enddatum des aktuellen Berichtszeitraums";"            Date de fin de la période actuelle de rapport financier";"";"FinancialReportingPeriodCurrentEndDate";"venj-bw2-i";"DocumentInformation_FinancialReportingPeriodCurrentEndDate";"DocumentInformation_http://www.nltaxonomie.nl/nt12/venj/20171004.b/dictionary/venj-bw2-data#FinancialReportingPeriodCurrentEndDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De einddatum van de huidige financiële rapportageperiode.";"";"";"";"";"";"";"Article: 3, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening|Article: 363, IssueDate: 2017-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 2|Article: 363, IssueDate: 2017-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Chapter: A1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 306"
26;"DocumentInformation_venj-bw2-i:FinancialReportingPeriodPreviousStartDate";5;"            Start date of previous financial reporting period";"            Startdatum van de voorgaande financiële rapportageperiode";"            Anfangsdatum des vorherigen Berichtszeitraums";"            Date de début de la période précédente de rapport financier";"";"FinancialReportingPeriodPreviousStartDate";"venj-bw2-i";"DocumentInformation_FinancialReportingPeriodPreviousStartDate";"DocumentInformation_http://www.nltaxonomie.nl/nt12/venj/20171004.b/dictionary/venj-bw2-data#FinancialReportingPeriodPreviousStartDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De startdatum van de voorgaande financiële rapportageperiode.";"";"";"";"";"";"";"Article: 3, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening|Article: 363, IssueDate: 2017-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: A1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 310|Chapter: M1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 202"
27;"DocumentInformation_venj-bw2-i:FinancialReportingPeriodPreviousEndDate";5;"            End date of previous financial reporting period";"            Einddatum van de voorgaande financiële rapportageperiode";"            Enddatum des vorherigen Berichtszeitraums";"            Date de fin de la période précédente de rapport financier";"";"FinancialReportingPeriodPreviousEndDate";"venj-bw2-i";"DocumentInformation_FinancialReportingPeriodPreviousEndDate";"DocumentInformation_http://www.nltaxonomie.nl/nt12/venj/20171004.b/dictionary/venj-bw2-data#FinancialReportingPeriodPreviousEndDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De einddatum van de voorgaande financiële rapportageperiode.";"";"";"";"";"";"";"Article: 3, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening|Article: 363, IssueDate: 2017-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: A1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 310|Chapter: M1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 202"
28;"DocumentInformation_venj-bw2-i:BasisOfPreparation";5;"            Basis of preparation";"            Type grondslag";"            Grundlage der Erstellung";"            Base de préparation";"";"BasisOfPreparation";"venj-bw2-i";"DocumentInformation_BasisOfPreparation";"DocumentInformation_http://www.nltaxonomie.nl/nt12/venj/20171004.b/dictionary/venj-bw2-data#BasisOfPreparation";"xbrli:item";1;0;0;;"0";"0";"0";"0";"venj-codes:basisOfPreparationItemType";"basisOfPreparation";"xbrli:stringItemType";"Enumeration";"0";"";"Commercieel|Fiscaal";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De benoeming van de toepassing van de commerciële of fiscale grondslagen voor het opstellen van de jaarrekening.";"";"";"";"";"";"";"Article: 396, IssueDate: 2017-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 6|Chapter: A1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 102a|Chapter: D3.2, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 101|Chapter: D3.2, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 308|Chapter: M1, IssueDate: 2017-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 104"
