;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT2016(BankRptKredietEkkFunctioneel2015)"

"Sort";"ID";"Level";"Label nl";"Label en";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Ddef.Guidance nl";"Ddef.Guidance en";"References"
11;"bd-alg:Surname";3;"      Achternaam";"      Surname";"";"Surname";"bd-alg";"Surname";"http://www.nltaxonomie.nl/10.0/basis/bd/items/bd-algemeen#Surname";"xbrli:item";1;0;0;"bank-ihz-tuples:PartyFilingTaxReturnTitle";"1";"2";"0";"0";"bd-types:anstring200VItemType";"anstring200V";"xbrli:tokenItemType";"String";"1";"";"";"";"";"";"1";"200";"";"";"";"";"Duration";"None";0;0;"";"";"De familienaam van een natuurlijk persoon.";"";"Name: belastingdienst taxonomie definities.pdf, Paragraph: 11, Chapter: mda definities"
12;"nl-cd:DateOfBirth";3;"      Geboortedatum";"      Date of birth";"";"DateOfBirth";"nl-cd";"DateOfBirth";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#DateOfBirth";"xbrli:item";1;0;0;"bank-ihz-tuples:PartyFilingTaxReturnTitle";"1";"3";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"1";;;;;;;;;;;;"Duration";"None";0;0;"De datum waarop de persoon is geboren.";"The date on which a person is born.";"De datum waarop de persoon, waarover de rapportage gaat, is geboren.";"";"Name: LO3.9, Page: 238, Publisher: Gemeentelijke basisadministratie"
13;"bd-abstr:EnterpriseGeneralInformationTitle";2;"   Algemene gegevens onderneming";"   Enterprise general information";"urn:bank:preflabel:label";"EnterpriseGeneralInformationTitle";"bd-abstr";"EnterpriseGeneralInformationTitle";"http://www.nltaxonomie.nl/10.0/report/bd/abstracts/bd-abstracts#EnterpriseGeneralInformationTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
14;"venj-bw2-i:ChamberOfCommerceRegistrationNumber";3;"      Registratienummer bij de Kamer van Koophandel";"      Registration number at the Chamber of Commerce";"";"ChamberOfCommerceRegistrationNumber";"venj-bw2-i";"ChamberOfCommerceRegistrationNumber";"http://www.nltaxonomie.nl/10.0/basis/venj/items/venj-bw2-data#ChamberOfCommerceRegistrationNumber";"xbrli:item";1;0;0;;"0";"0";"0";"0";"venj-types:chamberOfCommerceRegistrationNumberItemType";"chamberOfCommerceRegistrationNumber";"xbrli:stringItemType";"String";"0";"([1-9][0-9]{7})|([0-9][1-9][0-9]{6})";"";"";"";"8";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"Het KvK-registratienummer van de onderneming.";"";"Article: 380a, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2"
15;"venj-bw2-i:LegalEntityName";3;"      Naam van de rechtspersoon";"      Legal entity name";"";"LegalEntityName";"venj-bw2-i";"LegalEntityName";"http://www.nltaxonomie.nl/10.0/basis/venj/items/venj-bw2-data#LegalEntityName";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"De naam van de rechtspersoon (onderneming).";"";"Article: 380a, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Chapter: 110, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103|Chapter: 300, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 105, Subparagraph: a"
16;"kvk-i:LegalSizeCriteriaClassification";3;"      Classificatie van de rechtspersoon op basis van de wettelijke groottecriteria";"      Classification of the legal entity based on the legal size criteria";"";"LegalSizeCriteriaClassification";"kvk-i";"LegalSizeCriteriaClassification";"http://www.nltaxonomie.nl/10.0/basis/kvk/items/kvk-data#LegalSizeCriteriaClassification";"xbrli:item";1;0;0;;"0";"0";"0";"0";"kvk-codes:legalSizeCriteriaItemType";"legalSizeCriteria";"xbrli:stringItemType";"Enumeration";"0";"";"Groot|Klein|Middelgroot";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"Article: 396, IssueDate: 2015-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 1|Article: 397, IssueDate: 2015-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 1"
17;"rj-i:BusinessNames";3;"      Handelsnamen";"      Business names";"";"BusinessNames";"rj-i";"BusinessNames";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#BusinessNames";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"Chapter: 110, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: a"
18;"kvk-i:SbiBusinessCode";3;"      SBI-code";"      SBI-code";"";"SbiBusinessCode";"kvk-i";"SbiBusinessCode";"http://www.nltaxonomie.nl/10.0/basis/kvk/items/kvk-data#SbiBusinessCode";"xbrli:item";1;0;0;;"0";"0";"0";"0";"sbi:sbiItemType";"sbi";"xbrli:stringItemType";"Enumeration";"0";"";"0111|0113|0116|0119|0121|0124|0125|0127|0128|0129|0130|0141|0142|0143|0145|0146|0147|0149|0150|0161|0162|0163|0164|0170|0210|0220|0240|0311|0312|0321|0322|0610|0620|0812|0892|0893|0899|0910|0990|1011|1012|1013|1020|1031|1032|1039|1041|1042|1051|1052|1061|1062|1071|1072|1073|1081|10821|10822|1083|1084|1085|1086|1089|1091|1092|1101|1102|1103|1104|1105|1106|1107|1200|1310|1320|1330|1391|1392|1393|1394|1395|1396|1399|1411|1412|1413|1414|1419|1420|1431|1439|1511|1512|1520|16101|16102|1621|1622|16231|16239|1624|1629|1711|17121|17122|17129|17211|17212|1722|1723|1724|1729|1811|18121|18122|18123|18124|18125|18129|1813|1814|1820|1910|19201|19202|2011|2012|2013|20141|20149|2015|2016|2017|2020|2030|2041|2042|2051|2052|2053|2059|2060|2110|2120|2211|2219|2221|2222|2223|2229|2311|2312|2313|2314|2319|2320|2331|2332|2341|2342|2343|2344|2349|2351|2352|23611|23612|2362|2363|2364|2365|2369|2370|2391|2399|2410|2420|2431|2432|2433|2434|2441|2442|2443|2444|2445|2446|2451|2452|2453|2454|2511|2512|2521|2529|2530|2540|2550|2561|2562|2571|2572|2573|2591|2592|2593|2594|2599|2611|2612|2620|2630|2640|2651|2652|2660|2670|2680|2711|2712|2720|2731|2732|2733|2740|2751|2752|2790|2811|2812|2813|2814|2815|2821|2822|2823|2824|2825|2829|2830|2841|2849|2891|2892|2893|2894|2895|2896|2899|2910|29201|29202|2931|2932|3011|3012|3020|3030|3040|3091|3092|3099|31011|31012|3102|3103|3109|3211|3212|3213|3220|3230|3240|32501|32502|3291|32991|32999|3311|33121|33122|33123|3313|3314|3315|3316|3317|3319|3321|33221|33222|33223|3323|3324|3329|35111|35112|35113|3512|3513|3514|3520|3530|3600|3700|3811|3812|3821|3822|3831|3832|3900|4110|4120|42111|42112|4212|4213|4221|4222|4291|4299|4311|4312|4313|4321|43221|43222|4329|4331|4332|4333|4334|4339|4391|43991|43992|43993|43999|45111|45112|45191|45192|45193|45194|45201|45202|45203|45204|45205|45311|45312|4532|45401|45402|4611|4612|4613|4614|4615|4616|4617|4618|4619|46211|46212|46213|46214|46215|46216|46217|46218|46219|4622|46231|46232|46241|46242|46311|46312|4632|46331|46332|4634|4635|4636|4637|46381|46382|46383|46384|46389|4639|46411|46412|46421|46422|46423|46424|46425|46429|46431|46432|46433|46434|46435|46436|46441|46442|4645|46461|46462|46471|46472|46473|4648|46491|46492|46493|46494|46495|46496|46497|46498|46499|4651|4652|4661|4662|4663|4664|4665|4666|46681|46682|46691|46692|46693|46694|46695|46696|46697|46699|46711|46712|46713|46721|46722|46723|46731|46732|46733|46734|46735|46736|46737|46738|46739|46741|46742|46751|46752|46761|46762|46769|46771|46772|46779|46901|46902|4711|47191|47192|4721|47221|47222|4723|47241|47242|4725|4726|47291|47292|47293|47299|4730|4741|4742|47431|47432|47511|47512|47513|47521|47522|47523|47524|47525|47526|47527|47528|4753|47541|47542|47543|47544|47591|47592|47593|47594|47595|47596|47597|4761|4762|4763|47641|47642|47643|47644|4765|47711|47712|47713|47714|47715|47716|47717|47718|47721|47722|4773|47741|47742|4775|47761|47762|47763|4777|47781|47782|47783|47789|47791|47792|47793|47811|47819|4782|47891|47892|47899|47911|47912|47913|47914|47915|47916|47918|47919|47991|47992|47999|4910|4920|4931|4932|49391|49392|49393|4941|4942|4950|5010|50201|50202|5030|50401|50402|50403|5110|5121|52101|52102|52109|5221|5222|5223|52241|52242|52291|52292|5310|53201|53202|55101|55102|55201|55202|5530|5590|56101|56102|5621|5629|5630|5811|5813|5814|5819|5821|5829|59111|59112|5912|5913|5914|5920|6010|6020|6110|6120|6130|6190|6201|6202|6203|6209|6311|6312|6391|6399|6411|64191|64192|64193|64194|6420|64301|64302|64303|6491|64921|64922|64923|64924|6499|65111|65112|65113|6512|6520|65301|65302|65303|65309|6611|6612|66191|66192|66193|6621|6622|66291|66292|66293|66299|6630|6810|68201|68202|68203|68204|6831|6832|69101|69102|69103|69104|69105|69201|69202|69203|69204|69209|70101|70102|7021|70221|70222|71111|71112|7112|71201|71202|71203|72111|72112|72113|72191|72192|72193|72199|7220|7311|7312|7320|74101|74102|74103|74201|74202|74203|7430|7490|7500|77111|77112|7712|7721|7722|77291|77292|77299|7731|7732|7733|7734|7735|77391|77399|7740|7810|78201|78202|78203|7830|7911|7912|7990|8010|8020|8030|8110|8121|81221|81222|81229|8129|8130|8211|8219|8220|8230|8291|8292|82991|82992|82999|8411|8412|8413|8421|8422|84231|84232|8424|8425|8430|85201|85202|85203|85311|85312|85313|85314|85321|85322|85323|8541|8542|85511|85519|85521|85522|8553|85591|85592|85599|8560|86101|86102|86103|86104|8621|86221|86222|86231|86232|86911|86912|86913|86919|86921|86922|86923|86924|86925|86929|8710|8720|87301|87302|87901|87902|88101|88102|88103|88911|88912|88991|88992|88993|88999|90011|90012|90013|9002|9003|90041|90042|91011|91012|91019|91021|91022|9103|91041|91042|92001|92009|93111|93112|93113|93119|93121|93122|93123|93124|93125|93126|93127|93128|93129|9313|93141|93142|93143|93144|93145|93146|93149|93151|93152|93191|93192|93193|93194|93195|93196|93199|93211|93212|93291|93299|9411|9412|9420|94911|94919|9492|94991|94992|94993|94994|94995|94996|94997|9511|9512|9521|9522|9523|9524|9525|9529|96011|96012|96013|96021|96022|96031|96032|9604|9609|9700|9810|9820|9900";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De SBI-code (Standaard Bedrijfsindeling 2008) is een code die de economische activiteit van een rechtspersoon aanduidt.";"The SBI-code (Standaard Bedrijfsindeling 2008) is a code that indicates the economic activities of the entity.";"";"";""
19;"bank-cd:AgriculturalActivities";3;"      Agrarische activiteiten J/N";"      Agricultural activities";"";"AgriculturalActivities";"bank-cd";"AgriculturalActivities";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#AgriculturalActivities";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"Indicatie of door de onderneming agrarische activiteiten worden ondernomen.";"";"Indicatie of door de onderneming agrarische activiteiten worden ondernomen.";"";""
20;"nl-cd:HouseNumberNL";3;"      Huisnummer";"      House number";"urn:bank:preflabel:label";"HouseNumberNL";"nl-cd";"HouseNumberNL";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#HouseNumberNL";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:nonNegative20ItemType";"nonNegative20";"xbrli:stringItemType";"String";"0";"([0-9]{1,20})";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De numerieke aanduiding zoals deze door de gemeente aan het object is toegekend.";"The numeric part of the object as designated by the municipality.";"Het huisnummer.";"";"IssueDate: 2002, Name: NEN5825"
21;"nl-cd:PostalCodeNL";3;"      Postcode";"      Postal code";"http://www.xbrl.org/2003/role/terseLabel";"PostalCodeNL";"nl-cd";"PostalCodeNL";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#PostalCodeNL";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:nlzipItemType";"nlzip";"xbrli:stringItemType";"String";"0";"([1-9]{1}[0-9]{3}[A-Z]{2})";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De officiële codering van PostNL voor een Nederlands postadres, bestaande uit een numeriek deel en een alfabetisch deel.";"The official coding of PostNL for a Dutch postal address, consisting of a numeric part and an alphabetic part.";"De postcode van het adres.";"";"IssueDate: 2002, Name: NEN5825|Article: 37, Name: Wet op de omzetbelasting 1968, Paragraph: a"
22;"nl-cd:PlaceOfResidenceNL";3;"      Vestigingsplaats";"      Place of residence";"http://www.xbrl.org/2003/role/terseLabel";"PlaceOfResidenceNL";"nl-cd";"PlaceOfResidenceNL";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#PlaceOfResidenceNL";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"De officiële door de gemeente vastgestelde gemeentenaam.";"The official municipality name as designated by the municipality.";"De plaats van vestiging van de onderneming.";"";"Name: LO3.9, Page: 253, Publisher: Gemeentelijke basisadministratie|IssueDate: 2002, Name: NEN5825|Article: 37, Name: Wet op de omzetbelasting 1968, Paragraph: a"
23;"kvk-t:ContactForDocumentPresentation";3;"      Contactpersoon voor deze rapportage";"      Contact for this document";"urn:bank:preflabel:label";"ContactForDocumentPresentation";"kvk-t";"ContactForDocumentPresentation";"http://www.nltaxonomie.nl/10.0/domein/kvk/tuples/kvk-tuples#ContactForDocumentPresentation";"sbr:presentationTuple";1;1;0;;"0";"0";"1";"1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"Deze tuple is bedoeld voor het opnemen van de contactgegevens van de contactpersoon van deze rapportage. Deze contactpersoon kan van de organisatie zelf zijn of van haar intermediair.";"The intention of this tuple is to record the contact details of the contact for this document. This contact can be a person from the organisation itself or from its intermediary.";"De gegevens van de contactpersoon betreffende deze rapportage.";"";""
24;"kvk-i:ContactType";4;"         Soort contactpersoon";"         Contact type";"";"ContactType";"kvk-i";"ContactType";"http://www.nltaxonomie.nl/10.0/basis/kvk/items/kvk-data#ContactType";"xbrli:item";1;0;0;"kvk-t:ContactForDocumentPresentation";"1";"0";"0";"0";"kvk-codes:contactItemType";"contact";"xbrli:stringItemType";"Enumeration";"0";"";"Intermediair|Ondernemer";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"Dit concept dient voor het classificeren van de contactpersoon van deze rapportage in de categorie ""ondernemer"" of ""intermediair"".";"The purpose of this concept is to categorise the contact for this report into either ""Intermediary"" or ""Entrepreneur"".";"";"";""
25;"nl-cd:FirstName";4;"         Voornamen";"         First name";"";"FirstName";"nl-cd";"FirstName";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#FirstName";"xbrli:item";1;0;0;"kvk-t:ContactForDocumentPresentation";"1";"1";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"De verzameling namen die, gescheiden door spaties, aan de geslachtsnaam voorafgaat. Indien aanwezig, wordt het predikaat afgesplitst.";"The collection of names, separated by spaces, which precede the family name stripped of predicates.";"De voornaam.";"";"Name: LO3.9, Page: 234, Publisher: Gemeentelijke basisadministratie"
26;"nl-cd:FamilyName";4;"         Geslachtsnaam";"         Family name";"";"FamilyName";"nl-cd";"FamilyName";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#FamilyName";"xbrli:item";1;0;0;"kvk-t:ContactForDocumentPresentation";"1";"2";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"De (geslachts)naam waarvan de eventueel aanwezige voorvoegsels en adellijke titel/predikaat zijn afgesplitst.";"The family name stripped of any prefixes and noble titles/predicates.";"De achternaam van de persoon.";"";"Name: LO3.9, Page: 237, Publisher: Gemeentelijke basisadministratie"
27;"venj-bw2-i:OrganisationName";4;"         Naam van de organisatie";"         Name of the organisation";"http://www.xbrl.org/2003/role/terseLabel";"OrganisationName";"venj-bw2-i";"OrganisationName";"http://www.nltaxonomie.nl/10.0/basis/venj/items/venj-bw2-data#OrganisationName";"xbrli:item";1;0;0;"kvk-t:ContactForDocumentPresentation";"1";"3";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"Naam van de organisatie of rechtspersoon die in casu wordt vertegenwoordigd.";"Name of the organisation or legal entity that is being represented in this situation.";"Naam van de organisatie of rechtspersoon die in casu wordt vertegenwoordigd door de contactpersoon.";"";"Article: 15, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening"
28;"nl-cd:TelephoneNumber";4;"         Telefoonnummer";"         Telephone number";"";"TelephoneNumber";"nl-cd";"TelephoneNumber";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#TelephoneNumber";"xbrli:item";1;0;0;"kvk-t:ContactForDocumentPresentation";"1";"4";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"Het nummer waaronder een persoon of organisatie telefonisch te bereiken is, bestaande uit een netnummer en een abonneenummer.";"The number on which a person or organisation can be reached by telephone, consisting of an area code and a subscriber number.";"Het telefoonnummer.";"";"IssueDate: 2002, Name: NEN5825|Article: 37, Name: Wet op de omzetbelasting 1968, Paragraph: a"
29;"nl-cd:EmailAddressFull";4;"         E-mailadres";"         Email address";"http://www.xbrl.org/2003/role/terseLabel";"EmailAddressFull";"nl-cd";"EmailAddressFull";"http://www.nltaxonomie.nl/10.0/basis/sbr/items/nl-common-data#EmailAddressFull";"xbrli:item";1;0;0;"kvk-t:ContactForDocumentPresentation";"1";"5";"0";"0";"nl-types:emailItemType";"email";"xbrli:stringItemType";"String";"0";"[^@]+@[^@]+";"";"";"";"";"6";"254";"";"";"";"";"Duration";"None";0;0;"Het adres waaronder een persoon of organisatie via het internet per elektronische post te bereiken is.";"The address with which the person or organisation is contacted through the internet electronic mail.";"Het (volledige) email adres.";"";"IssueDate: 2002, Name: NEN5825"
30;"bank-abstracts:IntermediaryTitle";2;"   Intermediair";"   Intermediary title";"";"IntermediaryTitle";"bank-abstracts";"IntermediaryTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-abstracts#IntermediaryTitle";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
31;"bank-cd:NameIntermediary";3;"      Naam";"      Name intermediary";"http://www.xbrl.org/2003/role/terseLabel";"NameIntermediary";"bank-cd";"NameIntermediary";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#NameIntermediary";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"Naam kantoor intermediair.";"";"Naam van het kantoor van de financiële intermediair (accountant, fiscalist, boekhoudkantoor).";"";""
32;"bank-cd:DomicileIntermediary";3;"      Vestigingsplaats";"      Domicile intermediary";"http://www.xbrl.org/2003/role/terseLabel";"DomicileIntermediary";"bank-cd";"DomicileIntermediary";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#DomicileIntermediary";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"Vestigingsplaats intermediair.";"";"De vestigingsplaats van de financiële intermediair (accountant, fiscalist, boekhoudkantoor).";"";""
