;"Generated by FINAN XBRL Taxonomy Viewer v4.3.24"
;"Taxonomy: BT11(FrcRptKredietPrognosePeriodiekKleinFunctioneel2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
11;"frc-i:DateEstablishmentLegalEntity";5;"            Date establishment entity";"            Oprichtingsdatum onderneming";"            Oprichtingsdatum onderneming";"            Oprichtingsdatum onderneming";"";"DateEstablishmentLegalEntity";"frc-i";"DateEstablishmentLegalEntity";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DateEstablishmentLegalEntity";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Oprichtingsdatum van de onderneming.";"";"";"";"Oprichtingsdatum van de onderneming.";"";"";""
12;"frc-i:AgriculturalActivities";5;"            Agricultural activities";"            Agrarische activiteiten J/N";"            Agrarische activiteiten J/N";"            Agrarische activiteiten J/N";"";"AgriculturalActivities";"frc-i";"AgriculturalActivities";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AgriculturalActivities";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Indicatie of door de onderneming agrarische activiteiten worden ondernomen.";"";"";"";"Indicatie of door de onderneming agrarische activiteiten worden ondernomen.";"";"";""
13;"frc-i:PostalCodeLegalEntityRegisteredOffice";5;"            Postal code legal entity registered office";"            Postcode zetel rechtspersoon";"            Postcode zetel rechtspersoon";"            Postcode zetel rechtspersoon";"";"PostalCodeLegalEntityRegisteredOffice";"frc-i";"PostalCodeLegalEntityRegisteredOffice";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PostalCodeLegalEntityRegisteredOffice";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De postcode van de zetel van de rechtspersoon.";"";"";"";"De postcode van de zetel van de rechtspersoon.";"";"";""
14;"frc-i:DateChangeRegulationsLegalEntity";5;"            Date change regulations entity";"            Datum laatste statutenwijziging onderneming";"            Datum laatste statutenwijziging onderneming";"            Datum laatste statutenwijziging onderneming";"";"DateChangeRegulationsLegalEntity";"frc-i";"DateChangeRegulationsLegalEntity";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DateChangeRegulationsLegalEntity";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Datum laatste statutenwijziging onderneming.";"";"";"";"Datum laatste statutenwijziging van de onderneming.";"";"";""
15;"frc-abstr:NaturalPersonInformationBanksTitle";3;"      Natural person information [title]";"      Informatie over de natuurlijk persoon [titel]";"      Informatie over de natuurlijk persoon [titel]";"      Informatie over de natuurlijk persoon [titel]";"";"NaturalPersonInformationBanksTitle";"frc-abstr";"NaturalPersonInformationBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#NaturalPersonInformationBanksTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
16;"frc-lr:NaturalPersonInformation";4;"         Information about the natural person";"         Informatie over de natuurlijke persoon";"         Informatie over de natuurlijke persoon";"         Informatie over de natuurlijke persoon";"";"NaturalPersonInformation";"frc-lr";"NaturalPersonInformation";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NaturalPersonInformation";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
17;"frc-abstr:DocumentInformationBanksTitle";3;"      Document information [title]";"      Informatie over de rapportage [titel]";"      Informatie over de rapportage [titel]";"      Informatie over de rapportage [titel]";"";"DocumentInformationBanksTitle";"frc-abstr";"DocumentInformationBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#DocumentInformationBanksTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
18;"frc-lr:DocumentEntityInformation";4;"         Information required for filing the document with the bank";"         Informatie ten behoeve van het deponeren van de rapportage bij de bank";"         Informatie ten behoeve van het deponeren van de rapportage bij de bank";"         Informatie ten behoeve van het deponeren van de rapportage bij de bank";"";"DocumentEntityInformation";"frc-lr";"DocumentEntityInformation";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#DocumentEntityInformation";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
19;"frc-i:PeriodicallyForecastReportIndicator";5;"            Periodically or forecast report indicator";"            Indicatie periodieke of prognose rapportage (Ja = Periodiek)";"            Indicatie periodieke of prognose rapportage (Ja = Periodiek)";"            Indicatie periodieke of prognose rapportage (Ja = Periodiek)";"";"PeriodicallyForecastReportIndicator";"frc-i";"PeriodicallyForecastReportIndicator";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PeriodicallyForecastReportIndicator";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De indicatie of het een periodieke rapportage betreft over een kortere periode dan een jaar met gerealiseerde feiten (indicator = Ja) of een prognose rapportage (indicator = Nee).";"";"";"";"De indicatie of het een periodieke rapportage betreft over een kortere periode dan een jaar met gerealiseerde feiten (indicator = Ja) of een prognose rapportage (indicator = Nee).";"";"";""
20;"frc-i:ReasonDelivery";5;"            Reason delivery";"            Reden levering";"            Reden levering";"            Reden levering";"";"ReasonDelivery";"frc-i";"ReasonDelivery";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ReasonDelivery";"xbrli:item";1;0;0;;"0";"0";"0";"0";"frc-codes:reasonDeliveryItemType";"reasonDelivery";"xbrli:stringItemType";"Enumeration";"0";"";"Bijzonder beheer|Juridische omzetting|Kredietwijziging|Nieuwe aanvraag|Overige redenen voor aflevering|Revisie";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De reden waarom de kredietrapportage wordt aangeleverd.";"";"";"";"De reden waarom de kredietrapportage wordt aangeleverd.";"";"";""
21;"frc-i:FinancialStatementType";5;"            Financial statement type";"            Type jaarrekening";"            Type jaarrekening";"            Type jaarrekening";"";"FinancialStatementType";"frc-i";"FinancialStatementType";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FinancialStatementType";"xbrli:item";1;0;0;;"0";"0";"0";"0";"frc-codes:financialStatementFrcItemType";"financialStatementFrc";"xbrli:stringItemType";"Enumeration";"0";"";"Enkelvoudig|Geconsolideerd en enkelvoudig|Geconsolideerd|Partieel geconsolideerd";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Specificatie van het type Jaarrekening: Vennootschappelijk, Geconsolideerd of Partieel geconsolideerd.";"";"";"";"Specificatie van het type Jaarrekening: Vennootschappelijk, Geconsolideerd of Partieel geconsolideerd.";"";"";""
22;"frc-i:FinancialReportingPeriodFirstPeriodStartDate";5;"            Start date of the first financial reporting period";"            Startdatum van de eerste financiële rapportageperiode";"            Startdatum van de eerste financiële rapportageperiode";"            Startdatum van de eerste financiële rapportageperiode";"";"FinancialReportingPeriodFirstPeriodStartDate";"frc-i";"FinancialReportingPeriodFirstPeriodStartDate";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FinancialReportingPeriodFirstPeriodStartDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De startdatum van de huidige financiële rapportageperiode.";"";"";"";"";"";"";""
23;"frc-i:FinancialReportingPeriodFirstPeriodEndDate";5;"            End date of the first financial reporting period";"            Einddatum van de eerste financiële rapportageperiode";"            Einddatum van de eerste financiële rapportageperiode";"            Einddatum van de eerste financiële rapportageperiode";"";"FinancialReportingPeriodFirstPeriodEndDate";"frc-i";"FinancialReportingPeriodFirstPeriodEndDate";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FinancialReportingPeriodFirstPeriodEndDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De einddatum van de eerste financiële rapportageperiode.";"";"";"";"";"";"";""
24;"frc-i:FinancialReportingPeriodSecondPeriodStartDate";5;"            Start date of the second financial reporting period";"            Startdatum van de tweede financiële rapportageperiode";"            Startdatum van de tweede financiële rapportageperiode";"            Startdatum van de tweede financiële rapportageperiode";"";"FinancialReportingPeriodSecondPeriodStartDate";"frc-i";"FinancialReportingPeriodSecondPeriodStartDate";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FinancialReportingPeriodSecondPeriodStartDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De startdatum van de tweede financiële rapportageperiode.";"";"";"";"";"";"";""
25;"frc-i:FinancialReportingPeriodSecondPeriodEndDate";5;"            End date of the second financial reporting period";"            Einddatum van de tweede financiële rapportageperiode";"            Einddatum van de tweede financiële rapportageperiode";"            Einddatum van de tweede financiële rapportageperiode";"";"FinancialReportingPeriodSecondPeriodEndDate";"frc-i";"FinancialReportingPeriodSecondPeriodEndDate";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FinancialReportingPeriodSecondPeriodEndDate";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De einddatum van de tweede financiële rapportageperiode.";"";"";"";"";"";"";""
26;"venj-bw2-i:BasisOfPreparation";5;"            Basis of preparation";"            Type grondslag";"            Grundlage der Erstellung";"            Base de préparation";"";"BasisOfPreparation";"venj-bw2-i";"BasisOfPreparation";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#BasisOfPreparation";"xbrli:item";1;0;0;;"0";"0";"0";"0";"venj-codes:basisOfPreparationItemType";"basisOfPreparation";"xbrli:stringItemType";"Enumeration";"0";"";"Commercieel|Fiscaal";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De benoeming van de toepassing van de commerciële of fiscale grondslagen voor het opstellen van de jaarrekening.";"";"";"";"";"";"";"Article: 396, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 6|Chapter: D3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 101|Chapter: A1, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 102a|Chapter: C2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 104|Chapter: D3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 309"
27;"rj-i:DocumentPresentationCurrency";5;"            Presentation currency of the document";"            Rapporteringsvaluta van het document";"            Rapporteringsvaluta van het document";"            Rapporteringsvaluta van het document";"";"DocumentPresentationCurrency";"rj-i";"DocumentPresentationCurrency";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#DocumentPresentationCurrency";"xbrli:item";1;0;0;;"0";"0";"0";"0";"iso4217-enum-sbr:isoCurrencyCodes4217ItemType";"isoCurrencyCodes4217";"xbrli:stringItemType";"Enumeration";"0";"";"AED|AFN|ALL|AMD|ANG|AOA|ARS|AUD|AWG|AZN|BAM|BBD|BDT|BGN|BHD|BIF|BMD|BND|BOB|BOV|BRL|BSD|BTN|BWP|BYR|BZD|CAD|CDF|CHE|CHF|CHW|CLF|CLP|CNY|COP|COU|CRC|CUC|CUP|CVE|CZK|DJF|DKK|DOP|DZD|EGP|ERN|ETB|EUR|FJD|FKP|GBP|GEL|GHS|GIP|GMD|GNF|GTQ|GYD|HKD|HNL|HRK|HTG|HUF|IDR|ILS|INR|IQD|IRR|ISK|JMD|JOD|JPY|KES|KGS|KHR|KMF|KPW|KRW|KWD|KYD|KZT|LAK|LBP|LKR|LRD|LSL|LTL|LYD|MAD|MDL|MGA|MKD|MMK|MNT|MOP|MRO|MUR|MVR|MWK|MXN|MXV|MYR|MZN|NAD|NGN|NIO|NOK|NPR|NZD|OMR|PAB|PEN|PGK|PHP|PKR|PLN|PYG|QAR|RON|RSD|RUB|RWF|SAR|SBD|SCR|SDG|SEK|SGD|SHP|SLL|SOS|SRD|SSP|STD|SYP|SZL|THB|TJS|TMT|TND|TOP|TRY|TTD|TWD|TZS|UAH|UGX|USD|USN|UYI|UYU|UZS|VEF|VND|VUV|WST|XAF|XAG|XAU|XBA|XBB|XBC|XBD|XCD|XDR|XFU|XOF|XPD|XPF|XPT|XSU|XTS|XUA|XXX|YER|ZAR|ZMW";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De valuta waarin de financiële informatie in het document wordt gepresenteerd.";"";"";"";"";"";"";"Chapter: 110, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 103, Subparagraph: d|Chapter: A1, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 306"
28;"frc-i:ExclusiveVAT";5;"            Exclusive VAT";"            Cijfers exclusief BTW J/N";"            Cijfers exclusief BTW J/N";"            Cijfers exclusief BTW J/N";"";"ExclusiveVAT";"frc-i";"ExclusiveVAT";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ExclusiveVAT";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Ondernemingen die niet BTW-plichtig zijn, kunnen geen BTW terugvorderen. Derhalve zijn bijvoorbeeld activa op de balans inclusief BTW. De waarde true (Ja) wordt gebruikt voor de meest gebruikelijke invulling, te weten exclusief BTW.";"";"";"";"Ondernemingen die niet BTW-plichtig zijn, kunnen geen BTW terugvorderen. Derhalve zijn bijvoorbeeld activa op de balans inclusief BTW. De waarde Ja wordt gebruikt voor de meest gebruikelijke invulling, te weten exclusief BTW.";"";"";""
29;"frc-abstr:BankInformationTitle";5;"            Bank information title";"            Bank informatie";"            Bank informatie";"            Bank informatie";"";"BankInformationTitle";"frc-abstr";"hc67_BankInformationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#BankInformationTitle";"sbr:presentationItem";2;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
30;"frc-i:DestinationBank";6;"               Destination bank";"               Bestemmende bank";"               Bestemmende bank";"               Bestemmende bank";"";"DestinationBank";"frc-i";"DestinationBank";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#DestinationBank";"xbrli:item";1;0;0;;"0";"0";"0";"0";"frc-codes:destinationBankItemType";"destinationBank";"xbrli:stringItemType";"Enumeration";"0";"";"ABN AMRO Bank|ING Bank|Overige|Rabobank";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De naam van de bank waarvoor de rapportage bestemd is.";"";"";"";"De naam van de bank waarvoor de rapportage bestemd is. Indien de rapportage bestemd is voor een bank waarvan de naam niet is opgenomen in de gespecificeerde lijst dan ""Overig"" invullen.";"";"";""
